date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:49:18	164210/164210	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:48:53%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/thiet-ke-chua-co-ten-1-286c341b-f66f-4756-b008-72f200bc3d96.png?v=1684301867253	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/thiet-ke-chua-co-ten-1-286c341b-f66f-4756-b008-72f200bc3d969c2c.png	(from https://yenmarket.vn/tsukinoi-honjozo-720ml)
16:49:21	16456/16456	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:49:19%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/thiet-ke-chua-co-ten-1-286c341b-f66f-4756-b008-72f200bc3d96.png?v=1684301867253	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/thiet-ke-chua-co-ten-1-286c341b-f66f-4756-b008-72f200bc3d969c2c.png	(from https://yenmarket.vn/tsukinoi-honjozo-720ml)
16:49:33	282160/282160	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:48:49%20GMT	https://bizweb.dktcdn.net/100/382/166/products/thiet-ke-chua-co-ten-3-3c5b9835-17b8-4c8a-a85a-9f4bd9288998.png?v=1684302186030	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/thiet-ke-chua-co-ten-3-3c5b9835-17b8-4c8a-a85a-9f4bd9288998036f.png	(from https://yenmarket.vn/tsukinoi-ginjo-seabream-720ml)
16:49:40	120592/120592	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jul%202024%2008:52:03%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/tsukinoi-honjozo-supermoon-720ml.png?v=1684206952813	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/tsukinoi-honjozo-supermoon-720ml76c0.png	(from https://yenmarket.vn/tsukinoi-honjozo-supermoon-720ml)
16:49:53	81467/81467	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jul%202024%2008:52:02%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/tsukinoi-honjozo-supermoon-720ml.png?v=1684206952813	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/tsukinoi-honjozo-supermoon-720ml76c0.png	(from https://yenmarket.vn/tsukinoi-honjozo-supermoon-720ml)
16:49:55	13287/13287	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Oct%202024%2003:15:33%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/tsukinoi-honjozo-supermoon-720ml.png?v=1684206952813	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/tsukinoi-honjozo-supermoon-720ml76c0.png	(from https://yenmarket.vn/tsukinoi-honjozo-supermoon-720ml)
16:49:55	251924/251924	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:49:16%20GMT	https://bizweb.dktcdn.net/100/382/166/products/thiet-ke-chua-co-ten-1-286c341b-f66f-4756-b008-72f200bc3d96.png?v=1684301867253	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/thiet-ke-chua-co-ten-1-286c341b-f66f-4756-b008-72f200bc3d969c2c.png	(from https://yenmarket.vn/tsukinoi-honjozo-720ml)
16:50:13	251705/251705	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Oct%202024%2003:15:31%20GMT	https://bizweb.dktcdn.net/100/382/166/products/tsukinoi-honjozo-supermoon-720ml.png?v=1684206952813	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/tsukinoi-honjozo-supermoon-720ml76c0.png	(from https://yenmarket.vn/tsukinoi-honjozo-supermoon-720ml)
16:50:27	205232/205232	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jun%202024%2000:15:53%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/thiet-ke-chua-co-ten-6b333900-f0df-4e63-9361-a703309b270f.png?v=1684301631537	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/thiet-ke-chua-co-ten-6b333900-f0df-4e63-9361-a703309b270ffa3b.png	(from https://yenmarket.vn/tsukinoi-junmai-hikoichi-720ml)
16:50:30	19027/19027	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jun%202024%2000:53:11%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/thiet-ke-chua-co-ten-6b333900-f0df-4e63-9361-a703309b270f.png?v=1684301631537	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/thiet-ke-chua-co-ten-6b333900-f0df-4e63-9361-a703309b270ffa3b.png	(from https://yenmarket.vn/tsukinoi-junmai-hikoichi-720ml)
16:50:34	137901/137901	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jun%202024%2000:53:08%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/thiet-ke-chua-co-ten-6b333900-f0df-4e63-9361-a703309b270f.png?v=1684301631537	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/thiet-ke-chua-co-ten-6b333900-f0df-4e63-9361-a703309b270ffa3b.png	(from https://yenmarket.vn/tsukinoi-junmai-hikoichi-720ml)
16:50:38	48554/48554	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Aug%202024%2000:24:39%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/tsukinoi-plum-sake-koiume-720ml.jpg?v=1630749237570	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/tsukinoi-plum-sake-koiume-720mldb25.jpg	(from https://yenmarket.vn/tsukinoi-koi-ume-720ml)
16:50:44	31256/31256	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2007:20:29%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/tsukinoi-plum-sake-koiume-720ml.jpg?v=1630749237570	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/tsukinoi-plum-sake-koiume-720mldb25.jpg	(from https://yenmarket.vn/tsukinoi-koi-ume-720ml)
16:50:46	11537/11537	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2009:50:44%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/tsukinoi-plum-sake-koiume-720ml.jpg?v=1630749237570	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/tsukinoi-plum-sake-koiume-720mldb25.jpg	(from https://yenmarket.vn/tsukinoi-koi-ume-720ml)
16:50:47	321492/321492	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:49:57%20GMT	https://bizweb.dktcdn.net/100/382/166/products/thiet-ke-chua-co-ten-6b333900-f0df-4e63-9361-a703309b270f.png?v=1684301631537	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/thiet-ke-chua-co-ten-6b333900-f0df-4e63-9361-a703309b270ffa3b.png	(from https://yenmarket.vn/tsukinoi-junmai-hikoichi-720ml)
16:50:53	39960/39960	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2009:50:48%20GMT	https://bizweb.dktcdn.net/100/382/166/products/tsukinoi-nanotsuki-39-junmai-daiginjo-720ml.jpg?v=1684294582240	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/tsukinoi-nanotsuki-39-junmai-daiginjo-720ml4bdf.jpg	(from https://yenmarket.vn/tsukinoi-wanotsuki-39-720ml)
16:50:55	59640/59640	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202024%2013:52:13%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/tsukinoi-nanotsuki-39-junmai-daiginjo-720ml.jpg?v=1684294582240	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/tsukinoi-nanotsuki-39-junmai-daiginjo-720ml4bdf.jpg	(from https://yenmarket.vn/tsukinoi-wanotsuki-39-720ml)
16:50:56	9060/9060	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Sep%202024%2017:36:20%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/tsukinoi-nanotsuki-39-junmai-daiginjo-720ml.jpg?v=1684294582240	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/tsukinoi-nanotsuki-39-junmai-daiginjo-720ml4bdf.jpg	(from https://yenmarket.vn/tsukinoi-wanotsuki-39-720ml)
16:51:00	42934/42934	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2015:37:43%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/tsukinoi-nanotsuki-39-junmai-daiginjo-720ml.jpg?v=1684294582240	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/tsukinoi-nanotsuki-39-junmai-daiginjo-720ml4bdf.jpg	(from https://yenmarket.vn/tsukinoi-wanotsuki-39-720ml)
16:51:03	41648/41648	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202024%2001:07:34%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/tsukinoi-sparkling-aqua-300ml.jpg?v=1630843208937	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/tsukinoi-sparkling-aqua-300ml3c42.jpg	(from https://yenmarket.vn/tsukinoi-happoseishu-akua-300ml)
16:51:05	29579/29579	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Oct%202024%2022:53:11%20GMT	https://bizweb.dktcdn.net/100/382/166/products/tsukinoi-sparkling-aqua-300ml.jpg?v=1630843208937	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/tsukinoi-sparkling-aqua-300ml3c42.jpg	(from https://yenmarket.vn/tsukinoi-happoseishu-akua-300ml)
16:51:06	200099/200099	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2009:50:36%20GMT	https://bizweb.dktcdn.net/100/382/166/products/tsukinoi-plum-sake-koiume-720ml.jpg?v=1630749237570	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/tsukinoi-plum-sake-koiume-720mldb25.jpg	(from https://yenmarket.vn/tsukinoi-koi-ume-720ml)
16:51:06	5863/5863	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202024%2018:24:02%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/tsukinoi-sparkling-aqua-300ml.jpg?v=1630843208937	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/tsukinoi-sparkling-aqua-300ml3c42.jpg	(from https://yenmarket.vn/tsukinoi-happoseishu-akua-300ml)
16:51:08	28884/28884	---M--	200	added ('OK')	image/jpeg	date:Wed,%2031%20Jul%202024%2002:29:16%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/tsukinoi-sparkling-aqua-300ml.jpg?v=1630843208937	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/tsukinoi-sparkling-aqua-300ml3c42.jpg	(from https://yenmarket.vn/tsukinoi-happoseishu-akua-300ml)
16:51:10	12594/12594	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2002:12:21%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/tokubetsu-junmai-720ml.png?v=1684206034100	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/tokubetsu-junmai-720ml1cf8.png	(from https://yenmarket.vn/tokubetsu-junmai-720ml)
16:51:23	79328/79328	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:51:11%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/thiet-ke-chua-co-ten-ebf2617e-9d0b-416f-96dd-0ceba110dc93.png?v=1684316138800	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/thiet-ke-chua-co-ten-ebf2617e-9d0b-416f-96dd-0ceba110dc933ef0.png	(from https://yenmarket.vn/tsukinoi-daiginjo-ginrin-720ml)
16:51:24	114863/114863	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Jul%202024%2022:09:01%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/tokubetsu-junmai-720ml.png?v=1684206034100	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/tokubetsu-junmai-720ml1cf8.png	(from https://yenmarket.vn/tokubetsu-junmai-720ml)
16:51:28	1042176/1042176	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Oct%202024%2022:53:08%20GMT	http://bizweb.dktcdn.net/100/382/166/files/artboard-2.jpg?v=1684297309113	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/files/artboard-22a00.jpg	(from https://yenmarket.vn/tsukinoi-ginjo-seabream-720ml)
16:51:29	7628/7628	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Aug%202024%2017:31:04%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/thiet-ke-chua-co-ten-ebf2617e-9d0b-416f-96dd-0ceba110dc93.png?v=1684316138800	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/thiet-ke-chua-co-ten-ebf2617e-9d0b-416f-96dd-0ceba110dc933ef0.png	(from https://yenmarket.vn/tsukinoi-daiginjo-ginrin-720ml)
16:51:33	53318/53318	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jun%202024%2010:17:45%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/thiet-ke-chua-co-ten-ebf2617e-9d0b-416f-96dd-0ceba110dc93.png?v=1684316138800	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/thiet-ke-chua-co-ten-ebf2617e-9d0b-416f-96dd-0ceba110dc933ef0.png	(from https://yenmarket.vn/tsukinoi-daiginjo-ginrin-720ml)
16:51:41	114284/114284	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:51:24%20GMT	https://bizweb.dktcdn.net/100/382/166/products/thiet-ke-chua-co-ten-ebf2617e-9d0b-416f-96dd-0ceba110dc93.png?v=1684316138800	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/thiet-ke-chua-co-ten-ebf2617e-9d0b-416f-96dd-0ceba110dc933ef0.png	(from https://yenmarket.vn/tsukinoi-daiginjo-ginrin-720ml)
16:51:44	251355/251355	---M--	200	added ('OK')	image/png	date:Sun,%2021%20Jul%202024%2006:22:09%20GMT	https://bizweb.dktcdn.net/100/382/166/products/tokubetsu-junmai-720ml.png?v=1684206034100	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/tokubetsu-junmai-720ml1cf8.png	(from https://yenmarket.vn/tokubetsu-junmai-720ml)
16:51:47	14173/14173	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:51:45%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/chua-co-ten-800-800-px-d095abc4-4881-45c7-afb0-722ae4f1b69c.png?v=1684553714270	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/chua-co-ten-800-800-px-d095abc4-4881-45c7-afb0-722ae4f1b69c9661.png	(from https://yenmarket.vn/tsukinoi-junmai-taruzake-720ml)
16:51:48	131973/131973	---M-Z	200	added ('OK')	text/html	etag:W/%22c4cbd4afe58e37409fb0ab15f16e6947%22	https://yenmarket.vn/tin-tuc	D:/yenmarket/clone/yenmarket.vn/tin-tuc.html	(from https://yenmarket.vn/chuong-trinh-khuyen-mai)
16:51:50	109524/109524	---M-Z	200	added ('OK')	text/html	etag:W/%228324caa128c1613540fce8635f987644%22	https://yenmarket.vn/dieu-khoan-su-dung	D:/yenmarket/clone/yenmarket.vn/dieu-khoan-su-dung.html	(from https://yenmarket.vn/chuong-trinh-khuyen-mai)
16:51:51	144837/144837	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jul%202024%2016:13:07%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/chua-co-ten-800-800-px-d095abc4-4881-45c7-afb0-722ae4f1b69c.png?v=1684553714270	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/chua-co-ten-800-800-px-d095abc4-4881-45c7-afb0-722ae4f1b69c9661.png	(from https://yenmarket.vn/tsukinoi-junmai-taruzake-720ml)
16:51:51	164706/164706	---M-Z	200	added ('OK')	text/html	etag:W/%224a02fc55514bf96f35e3b03c7c3017d9%22	https://yenmarket.vn/qua-tang-xung-tam-dang-cap-dich-thuc	D:/yenmarket/clone/yenmarket.vn/qua-tang-xung-tam-dang-cap-dich-thuc.html	(from https://yenmarket.vn/chuong-trinh-khuyen-mai)
16:51:53	165297/165297	---M-Z	200	added ('OK')	text/html	etag:W/%2215656b1fa9c12fef1223beaee989c15f%22	https://yenmarket.vn/cung-nhin-ngam-goc-trung-bay-qua-tet-day-trang-trong-tai-yen-market	D:/yenmarket/clone/yenmarket.vn/cung-nhin-ngam-goc-trung-bay-qua-tet-day-trang-trong-tai-yen-market.html	(from https://yenmarket.vn/chuong-trinh-khuyen-mai)
16:51:54	165797/165797	---M-Z	200	added ('OK')	text/html	etag:W/%223d33fa1844e40b05a03d29280bb31bea%22	https://yenmarket.vn/tinh-hoa-nhat-ban-trong-set-qua-doan-vien-gia-2-999-000vnd-set	D:/yenmarket/clone/yenmarket.vn/tinh-hoa-nhat-ban-trong-set-qua-doan-vien-gia-2-999-000vnd-set.html	(from https://yenmarket.vn/chuong-trinh-khuyen-mai)
16:51:55	167343/167343	---M-Z	200	added ('OK')	text/html	etag:W/%22c600b00efd9bf0ea6f25e09a10ebec47%22	https://yenmarket.vn/free-shipping-for-tet-gift-collection	D:/yenmarket/clone/yenmarket.vn/free-shipping-for-tet-gift-collection.html	(from https://yenmarket.vn/chuong-trinh-khuyen-mai)
16:51:57	166752/166752	---M-Z	200	added ('OK')	text/html	etag:W/%221fee1e90f2a7213a5c6d2672da5586cc%22	https://yenmarket.vn/set-qua-an-khang-thay-ngan-loi-chuc-gia-1-999-000vnd	D:/yenmarket/clone/yenmarket.vn/set-qua-an-khang-thay-ngan-loi-chuc-gia-1-999-000vnd.html	(from https://yenmarket.vn/chuong-trinh-khuyen-mai)
16:51:57	2306/2306	---MCZ	200	added ('OK')	text/css	date:Sat,%2031%20Aug%202024%2023:46:52%20GMT	http://bizweb.dktcdn.net/100/382/166/themes/900578/assets/mew_article.scss.css?1724210132257	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/themes/900578/assets/mew_article.scss5300.css	(from https://yenmarket.vn/nguon-nguyen-lieu-nhap-khau-tu-nhat)
16:51:59	105739/105739	---M-Z	200	added ('OK')	text/html	etag:W/%22e7f840f5a25a4da4245356605ab559e8%22	https://yenmarket.vn/gioi-thieu-chung	D:/yenmarket/clone/yenmarket.vn/gioi-thieu-chung.html	(from https://yenmarket.vn/nguon-nguyen-lieu-nhap-khau-tu-nhat)
16:52:00	110984/110984	---M-Z	200	added ('OK')	text/html	etag:W/%22a5147f938c2958d31daa06acbd813de6%22	https://yenmarket.vn/tam-nhin	D:/yenmarket/clone/yenmarket.vn/tam-nhin.html	(from https://yenmarket.vn/nguon-nguyen-lieu-nhap-khau-tu-nhat)
16:52:02	112142/112142	---M-Z	200	added ('OK')	text/html	etag:W/%2204dc66e3290a3a65ca61fc23a3bc6c8b%22	https://yenmarket.vn/su-menh	D:/yenmarket/clone/yenmarket.vn/su-menh.html	(from https://yenmarket.vn/nguon-nguyen-lieu-nhap-khau-tu-nhat)
16:52:03	1146/1146	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Sep%202024%2001:43:17%20GMT	http://bizweb.dktcdn.net/100/382/166/themes/900578/assets/table-of-contents.js?1724210132257	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/themes/900578/assets/table-of-contents5300.js	(from https://yenmarket.vn/nguon-nguyen-lieu-nhap-khau-tu-nhat)
16:52:03	96589/96589	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Aug%202024%2003:03:09%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/chua-co-ten-800-800-px-d095abc4-4881-45c7-afb0-722ae4f1b69c.png?v=1684553714270	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/chua-co-ten-800-800-px-d095abc4-4881-45c7-afb0-722ae4f1b69c9661.png	(from https://yenmarket.vn/tsukinoi-junmai-taruzake-720ml)
16:52:03	534/534	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2031%20Aug%202024%2023:46:56%20GMT	http://bizweb.dktcdn.net/100/382/166/themes/900578/assets/mew_article.js?1724210132257	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/themes/900578/assets/mew_article5300.js	(from https://yenmarket.vn/nguon-nguyen-lieu-nhap-khau-tu-nhat)
16:52:17	236003/236003	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:51:34%20GMT	https://bizweb.dktcdn.net/100/382/166/products/chua-co-ten-800-800-px-d095abc4-4881-45c7-afb0-722ae4f1b69c.png?v=1684553714270	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/chua-co-ten-800-800-px-d095abc4-4881-45c7-afb0-722ae4f1b69c9661.png	(from https://yenmarket.vn/tsukinoi-junmai-taruzake-720ml)
16:52:25	173366/173366	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2004:35:13%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/articles/2.jpg?v=1684517065983	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/articles/2f36a.jpg	(from https://yenmarket.vn/nguon-nguyen-lieu-nhap-khau-tu-nhat)
16:52:25	637/637	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Aug%202024%2014:55:02%20GMT	http://bizweb.dktcdn.net/100/382/166/themes/900578/assets/pagestyle.scss.css?1724210132257	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/themes/900578/assets/pagestyle.scss5300.css	(from https://yenmarket.vn/gioi-thieu)
16:52:26	142994/142994	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202024%2011:02:05%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/articles/z4222166849998-468a337604912884d35b10366fb159ca.jpg?v=1681990713487	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/articles/z4222166849998-468a337604912884d35b10366fb159ca8b54.jpg	(from https://yenmarket.vn/bep-truong-kobayashi-takamasa)
16:52:33	191455/191455	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202024%2021:22:16%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/articles/z4280296734438-22342ad6c0ab4a97da93e02df80fd214.jpg?v=1681988938153	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/articles/z4280296734438-22342ad6c0ab4a97da93e02df80fd2146b44.jpg	(from https://yenmarket.vn/san-pham-ruou-tsukinoi-doc-quyen)
16:52:34	127081/127081	---M-Z	200	added ('OK')	text/html	etag:W/%227d849f064f19977d73fb41070dabc6d2%22	https://yenmarket.vn/combo-3	D:/yenmarket/clone/yenmarket.vn/combo-3.html	(from https://yenmarket.vn/collections/all)
16:52:35	104732/104732	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22a68e4b68e656da41ac44c97ebc4d692b%22	https://yenmarket.vn/collections/he-thong-cua-hang	D:/yenmarket/clone/yenmarket.vn/collections/he-thong-cua-hang	(from https://yenmarket.vn/collections/all)
16:52:36	1034/1034	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/t30/1/16/1f514.png	D:/yenmarket/clone/static.xx.fbcdn.net/images/emoji.php/v9/t30/1/16/1f514.png	(from https://yenmarket.vn/tich-diem-doi-qua)
16:52:37	348/348	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/t33/1/16/2705.png	D:/yenmarket/clone/static.xx.fbcdn.net/images/emoji.php/v9/t33/1/16/2705.png	(from https://yenmarket.vn/tich-diem-doi-qua)
16:52:37	262/262	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/t77/1/16/203c.png	D:/yenmarket/clone/static.xx.fbcdn.net/images/emoji.php/v9/t77/1/16/203c.png	(from https://yenmarket.vn/tich-diem-doi-qua)
16:52:46	44940/44940	---M--	200	added ('OK')	application/font-woff	date:Sat,%2031%20Aug%202024%2007:23:27%20GMT	http://bizweb.dktcdn.net/100/382/166/themes/900578/assets/quicksand-regular.woff?1724150217792	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/themes/900578/assets/quicksand-regularda5d.woff	(from http://bizweb.dktcdn.net/100/382/166/themes/900578/assets/fonts.scss.css?1724210132257)
16:52:47	459/459	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:52:47%20GMT	http://bizweb.dktcdn.net/100/382/166/themes/900578/assets/checked_filter.png?1724150217792	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/themes/900578/assets/checked_filterda5d.png	(from http://bizweb.dktcdn.net/100/382/166/themes/900578/assets/collection_style.scss.css?1724210132257)
16:52:54	213865/213865	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2009:52:19%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/articles/wagyu-beef.jpg?v=1681991136997	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/articles/wagyu-beef615e.jpg	(from https://yenmarket.vn/bo-nhap-khau)
16:52:54	164725/164725	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:52:27%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/files/mg-7529-4b67002d-c645-45d2-b27c-8df64e44d976.png?v=1587032878688	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/files/mg-7529-4b67002d-c645-45d2-b27c-8df64e44d976fca6.png	(from https://yenmarket.vn/gioi-thieu)
16:53:02	42625/42625	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Sep%202024%2017:57:53%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/combo-h-a-ng-nguya-t.png?v=1723805404577	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/combo-h-a-ng-nguya-td10d.png	(from https://yenmarket.vn/combo-huong-nguyet-150gr-4-banh-truyen-thong-khong-tra)
16:53:15	292530/292530	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:52:27%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/files/mg-7551.png?v=1587032993573	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/files/mg-7551043e.png	(from https://yenmarket.vn/gioi-thieu)
16:53:50	396677/396677	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2009:52:48%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/combo-h-a-ng-nguya-t.png?v=1723805404577	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/combo-h-a-ng-nguya-td10d.png	(from https://yenmarket.vn/combo-huong-nguyet-150gr-4-banh-truyen-thong-khong-tra)
